D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_45_146.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_45_146.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_45_146.jpg,-0.03383459,1,0,30.18979
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_45_218.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_45_218.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_45_218.jpg,-0.3233083,1,0,30.17044
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_45_293.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_45_293.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_45_293.jpg,0.1015038,1,0,30.18111
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_45_360.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_45_360.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_45_360.jpg,0.131579,1,0,30.18063
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_45_431.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_45_431.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_45_431.jpg,-0.3796993,1,0,30.14804
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_45_500.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_45_500.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_45_500.jpg,0.04887218,1,0,30.1874
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_45_574.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_45_574.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_45_574.jpg,0.1203007,1,0,30.18094
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_45_643.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_45_643.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_45_643.jpg,-0.4022556,1,0,30.14345
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_45_712.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_45_712.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_45_712.jpg,-0.09774436,1,0,30.19078
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_45_787.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_45_787.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_45_787.jpg,0.1052632,1,0,30.18211
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_45_857.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_45_857.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_45_857.jpg,-0.2255639,1,0,30.17757
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_45_928.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_45_928.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_45_928.jpg,0.03007519,1,0,30.18924
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_46_002.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_46_002.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_46_002.jpg,0.1578947,1,0,30.18145
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_46_073.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_46_073.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_46_073.jpg,0.007518797,1,0,30.19025
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_46_145.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_46_145.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_46_145.jpg,0.1390978,1,0,30.18671
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_46_214.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_46_214.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_46_214.jpg,0.04135338,1,0,30.18962
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_46_282.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_46_282.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_46_282.jpg,-0.2932331,1,0,30.16041
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_46_349.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_46_349.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_46_349.jpg,-0.09398497,1,0,30.1897
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_46_421.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_46_421.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_46_421.jpg,0.1428571,1,0,30.18003
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_46_491.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_46_491.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_46_491.jpg,-0.2293233,1,0,30.17352
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_46_564.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_46_564.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_46_564.jpg,0.2030075,1,0,30.17435
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_46_635.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_46_635.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_46_635.jpg,0.3383459,1,0,30.15598
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_46_704.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_46_704.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_46_704.jpg,-0.3007519,1,0,30.15389
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_46_771.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_46_771.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_46_771.jpg,-0.2706767,1,0,30.16763
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_46_840.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_46_840.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_46_840.jpg,0.02631579,1,0,30.18831
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_46_907.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_46_907.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_46_907.jpg,-0.3721805,1,0,30.15834
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_46_981.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_46_981.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_46_981.jpg,-0.1954887,1,0,30.19052
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_47_054.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_47_054.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_47_054.jpg,0.09398497,1,0,30.17595
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_47_122.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_47_122.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_47_122.jpg,-0.4323308,1,0,30.14994
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_47_196.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_47_196.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_47_196.jpg,-0.4398496,1,0,30.15735
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_47_268.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_47_268.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_47_268.jpg,0.2030075,1,0,30.16025
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_47_340.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_47_340.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_47_340.jpg,0.003759398,1,0,30.19017
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_47_407.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_47_407.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_47_407.jpg,-0.2518797,1,0,30.17312
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_47_475.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_47_475.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_47_475.jpg,0.08646616,1,0,30.1858
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_47_544.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_47_544.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_47_544.jpg,0.1691729,1,0,30.18053
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_47_614.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_47_614.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_47_614.jpg,-0.4398496,1,0,30.12728
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_47_689.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_47_689.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_47_689.jpg,-0.2443609,1,0,30.18112
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_47_758.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_47_758.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_47_758.jpg,0.1353384,1,0,30.17627
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_47_833.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_47_833.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_47_833.jpg,-0.2631579,1,0,30.1742
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_47_903.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_47_903.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_47_903.jpg,0.01879699,1,0,30.18986
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_47_979.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_47_979.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_47_979.jpg,0.2406015,1,0,30.16876
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_48_048.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_48_048.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_48_048.jpg,-0.1240602,1,0,30.18284
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_48_119.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_48_119.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_48_119.jpg,0.1353384,1,0,30.18511
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_48_193.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_48_193.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_48_193.jpg,0.08270676,1,0,30.18804
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_48_264.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_48_264.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_48_264.jpg,-0.3157895,1,0,30.15346
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_48_340.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_48_340.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_48_340.jpg,0.06390978,1,0,30.18654
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_48_415.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_48_415.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_48_415.jpg,0.01503759,1,0,30.18915
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_48_488.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_48_488.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_48_488.jpg,-0.2105263,1,0,30.1802
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_48_562.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_48_562.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_48_562.jpg,0.2293233,1,0,30.16654
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_48_632.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_48_632.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_48_632.jpg,0.2706767,1,0,30.16762
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_48_700.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_48_700.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_48_700.jpg,-0.2218045,1,0,30.16738
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_48_773.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_48_773.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_48_773.jpg,0.01503759,1,0,30.1907
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_48_844.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_48_844.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_48_844.jpg,0.1842105,1,0,30.1821
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_48_912.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_48_912.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_48_912.jpg,-0.1466165,1,0,30.1794
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_48_981.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_48_981.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_48_981.jpg,-0.08646616,1,0,30.18752
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_49_050.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_49_050.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_49_050.jpg,0.2556391,1,0,30.16421
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_49_120.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_49_120.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_49_120.jpg,-0.06390978,1,0,30.18786
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_49_191.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_49_191.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_49_191.jpg,0.007518797,1,0,30.18896
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_49_265.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_49_265.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_49_265.jpg,0.3345865,1,0,30.16189
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_49_334.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_49_334.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_49_334.jpg,-0.1240602,1,0,30.17952
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_49_409.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_49_409.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_49_409.jpg,-0.2819549,1,0,30.16473
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_49_481.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_49_481.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_49_481.jpg,-0.2067669,1,0,30.18538
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_49_553.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_49_553.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_49_553.jpg,-0.6315789,1,0,30.11599
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_49_622.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_49_622.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_49_622.jpg,-0.5338346,1,0,30.15746
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_49_694.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_49_694.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_49_694.jpg,-0.08646616,1,0,30.18717
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_49_765.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_49_765.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_49_765.jpg,-0.04511278,1,0,30.18901
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_49_835.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_49_835.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_49_835.jpg,-0.1842105,1,0,30.19011
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_49_907.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_49_907.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_49_907.jpg,0.3157895,1,0,30.14872
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_49_979.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_49_979.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_49_979.jpg,-0.02631579,1,0,30.19009
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_50_050.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_50_050.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_50_050.jpg,-0.3345865,1,0,30.15063
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_50_117.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_50_117.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_50_117.jpg,0.07518797,1,0,30.18548
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_50_185.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_50_185.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_50_185.jpg,0.1052632,1,0,30.18414
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_50_258.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_50_258.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_50_258.jpg,-0.2030075,1,0,30.17823
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_50_326.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_50_326.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_50_326.jpg,0.2293233,1,0,30.1697
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_50_395.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_50_395.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_50_395.jpg,0.3909774,1,0,30.14753
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_50_463.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_50_463.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_50_463.jpg,-0.1390978,1,0,30.17539
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_50_530.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_50_530.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_50_530.jpg,-0.05263158,1,0,30.18608
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_50_605.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_50_605.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_50_605.jpg,0.3007519,1,0,30.16614
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_50_678.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_50_678.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_50_678.jpg,-0.1766917,1,0,30.17307
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_50_751.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_50_751.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_50_751.jpg,-0.05639098,1,0,30.18726
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_50_818.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_50_818.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_50_818.jpg,0.2669173,1,0,30.16965
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_50_891.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_50_891.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_50_891.jpg,0.03383459,1,0,30.19036
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_50_960.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_50_960.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_50_960.jpg,-0.05639098,1,0,30.18754
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_51_027.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_51_027.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_51_027.jpg,0.06390978,1,0,30.18955
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_51_099.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_51_099.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_51_099.jpg,0.003759398,1,0,30.19034
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_51_171.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_51_171.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_51_171.jpg,-0.1390978,1,0,30.18295
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_51_241.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_51_241.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_51_241.jpg,-0.1842105,1,0,30.183
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_51_310.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_51_310.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_51_310.jpg,-0.1842105,1,0,30.18567
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_51_378.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_51_378.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_51_378.jpg,-0.3233083,1,0,30.17279
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_51_444.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_51_444.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_51_444.jpg,-0.3045113,1,0,30.18112
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_51_513.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_51_513.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_51_513.jpg,-0.0112782,1,0,30.18817
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_51_584.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_51_584.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_51_584.jpg,-0.1466165,1,0,30.1902
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_51_656.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_51_656.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_51_656.jpg,-0.131579,1,0,30.19024
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_51_728.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_51_728.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_51_728.jpg,0.3947369,1,0,30.13395
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_51_801.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_51_801.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_51_801.jpg,-0.1766917,1,0,30.17564
D:\vic_car_recordings_comp_vision\IMG\center_2026_04_01_20_35_51_875.jpg,D:\vic_car_recordings_comp_vision\IMG\left_2026_04_01_20_35_51_875.jpg,D:\vic_car_recordings_comp_vision\IMG\right_2026_04_01_20_35_51_875.jpg,-0.2142857,1,0,30.17241
